experiment_id,model_name,fold,target_type,target,horizon,sample_sha256,primary_metric,primary_baseline,primary_vix,primary_improvement,secondary_metric,secondary_baseline,secondary_vix,secondary_improvement,vix_primary_improved
EXP-004,random_forest_v1,2024,classification,p_up_20d,20,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,brier_score,0.2173515021738609,0.2269792852351965,-0.009627783061335604,relative_brier_improvement,-0.2738984581494108,-0.330326952429711,-0.05642849428030022,False
EXP-004,random_forest_v1,2024,classification,p_up_5d,5,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,brier_score,0.2404587023464819,0.2490844475890687,-0.008625745242586802,relative_brier_improvement,-0.0373702061012899,-0.0745827961750149,-0.037212590073724995,False
EXP-004,random_forest_v1,2024,classification,p_up_60d,60,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,brier_score,0.1953078682216925,0.2209890415124426,-0.02568117329075012,relative_brier_improvement,-0.810367955561285,-1.048414551482434,-0.23804659592114885,False
EXP-004,random_forest_v1,2024,drawdown_regression,drawdown_20d,20,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,spearman_rank_correlation,0.2046818970547126,0.0484146968794987,-0.1562672001752139,rmse,0.0221161107246673,0.0235038093278557,-0.0013876986031884017,False
EXP-004,random_forest_v1,2024,return_regression,return_20d,20,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,spearman_rank_correlation,0.1000762618638939,0.083367639924023,-0.016708621939870896,rmse,0.0297255824517638,0.03082573080559,-0.0011001483538261997,False
EXP-004,random_forest_v1,2024,return_regression,return_5d,5,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,spearman_rank_correlation,0.0776468753257251,-0.0292292152676701,-0.1068760905933952,rmse,0.0170373821125805,0.0172549810362823,-0.00021759892370179848,False
EXP-004,random_forest_v1,2024,return_regression,return_60d,60,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,spearman_rank_correlation,0.0696202579105749,0.0737437976308581,0.004123539720283204,rmse,0.0525883381465496,0.0546937780849635,-0.0021054399384139028,True
EXP-004,random_forest_v1,2025,classification,p_up_20d,20,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,brier_score,0.254799668448583,0.2437930400414964,0.011006628407086577,relative_brier_improvement,-0.3812975347416458,-0.3216293696412116,0.05966816510043421,True
EXP-004,random_forest_v1,2025,classification,p_up_5d,5,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,brier_score,0.2656577166840068,0.2556579688668101,0.009999747817196702,relative_brier_improvement,-0.1371554888535322,-0.0943512810201787,0.04280420783335351,True
EXP-004,random_forest_v1,2025,classification,p_up_60d,60,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,brier_score,0.2705252057776525,0.2777232325099653,-0.00719802673231279,relative_brier_improvement,-0.5183032831450498,-0.558701691080534,-0.040398407935484215,False
