fear_greed_date_utc,fear_greed_market_date,fear_greed_source_timestamp_utc,fear_greed_value,fear_greed_rating,fear_greed_change_1d,fear_greed_change_5d,fear_greed_sma_5d,fear_greed_sma_20d,fear_greed_zscore_20d,fear_greed_day_of_week,spx_date,spx_match_lag_calendar_days,spx_same_trading_day,spx_day_of_week,spx_symbol,spx_open,spx_high,spx_low,spx_close,spx_adj_close,spx_volume,spx_previous_close,spx_daily_return_pct,spx_gap_pct,spx_intraday_return_pct,spx_range_pct,spx_return_1d_pct,spx_return_5d_pct,spx_return_10d_pct,spx_return_20d_pct,spx_return_60d_pct,spx_return_252d_pct,spx_sma_20d,spx_close_vs_sma_20d_pct,spx_sma_50d,spx_close_vs_sma_50d_pct,spx_sma_200d,spx_close_vs_sma_200d_pct,spx_volatility_20d_annualized_pct,spx_drawdown_from_252d_high_pct,spx_data_source,outcome_forward_return_1d_pct,outcome_forward_return_5d_pct,outcome_forward_return_10d_pct,outcome_forward_return_20d_pct,outcome_forward_return_60d_pct,outcome_forward_max_drawdown_5d_pct,outcome_forward_max_gain_5d_pct,outcome_forward_max_drawdown_20d_pct,outcome_forward_max_gain_20d_pct,outcome_forward_max_drawdown_60d_pct,outcome_forward_max_gain_60d_pct
2023-03-21,2023-03-20,2023-03-21T00:00:00Z,43.485714,fear,13.057143,18.400000,31.234286,45.330714,-0.118115,Monday,2023-03-20,0,True,Monday,^GSPC,3917.469971,3956.620117,3916.889893,3951.570068,3951.570068,5347140000,3916.639893,0.891840,0.021194,0.870462,1.014396,0.891840,2.484855,-2.392288,-3.126188,3.400389,-10.429154,3960.185010,-0.217539,4010.449810,-1.468158,3936.005763,0.395434,18.121440,-14.682400,Yahoo Finance via yfinance,1.298219,0.656953,4.376481,5.144792,10.654493,-1.073248,2.224936,-1.073248,5.514515,-1.073248,11.141135
2023-03-22,2023-03-21,2023-03-22T00:00:00Z,41.028571,fear,-2.457143,18.342857,34.902857,44.173571,-0.209724,Tuesday,2023-03-21,0,True,Tuesday,^GSPC,3975.889893,4009.080078,3971.189941,4002.870117,4002.870117,4920240000,3951.570068,1.298219,0.615447,0.678596,0.958863,1.298219,2.132531,0.413910,0.138343,3.208253,-10.312292,3960.461511,1.070800,4012.605610,-0.242623,3935.136014,1.721265,17.423941,-13.574790,Yahoo Finance via yfinance,-1.646322,-0.789436,2.441498,3.788529,10.566661,-2.341075,0.914840,-2.341075,4.162260,-2.341075,10.900431
2023-03-23,2023-03-22,2023-03-23T00:00:00Z,38.342857,fear,-2.685714,5.771428,36.057143,42.957857,-0.320665,Wednesday,2023-03-22,0,True,Wednesday,^GSPC,4002.040039,4039.489990,3936.169922,3936.969971,3936.969971,4533010000,4002.870117,-1.646322,-0.020737,-1.625922,2.581150,-1.646322,1.157267,-1.378755,-1.355034,2.997603,-11.750483,3957.757507,-0.525235,4013.503208,-1.906894,3934.278164,0.068419,18.391363,-14.997627,Yahoo Finance via yfinance,0.298453,2.307360,3.896649,4.897677,12.004660,-0.706382,2.377974,-0.706382,5.905811,-0.706382,12.992231
2023-03-24,2023-03-23,2023-03-24T00:00:00Z,37.714286,fear,-0.628571,10.714286,38.200000,41.810714,-0.296637,Thursday,2023-03-23,0,True,Thursday,^GSPC,3959.209961,4007.659912,3919.050049,3948.719971,3948.719971,4991600000,3936.969971,0.298453,0.564901,-0.264952,2.250712,0.298453,-0.291900,0.775840,-1.585120,2.702335,-12.476475,3954.577503,-0.148120,4014.092607,-1.628578,3933.414613,0.389111,18.309439,-14.743935,Yahoo Finance via yfinance,0.563981,2.585904,3.958246,4.679999,11.142598,-1.001845,2.763684,-1.001845,5.590673,-1.001845,12.656006
2023-03-27,2023-03-26,2023-03-27T00:00:00Z,40.200000,fear,2.485714,9.771429,40.154286,40.759286,-0.042917,Sunday,2023-03-24,2,False,Friday,^GSPC,3939.209961,3972.739990,3909.159912,3970.989990,3970.989990,4583970000,3948.719971,0.563981,-0.240838,0.806761,1.610144,0.563981,1.387672,2.833027,0.023928,3.701508,-10.889230,3954.625000,0.413819,4014.120205,-1.074462,3932.466162,0.979635,18.059542,-14.263108,Yahoo Finance via yfinance,0.164695,3.483264,3.478223,4.181578,9.939586,-0.490053,3.519526,-0.490053,4.998501,-0.490053,12.024211
2023-03-28,2023-03-27,2023-03-28T00:00:00Z,39.600000,fear,-0.600000,-3.885714,39.377143,39.679286,-0.006546,Monday,2023-03-27,0,True,Monday,^GSPC,3982.929932,4003.830078,3970.489990,3977.530029,3977.530029,4233540000,3970.989990,0.164695,0.300679,-0.135576,0.839591,0.164695,0.656953,3.158133,-0.118274,5.136103,-12.004666,3954.389502,0.585186,4014.007407,-0.908752,3931.774962,1.163725,18.035205,-14.121903,Yahoo Finance via yfinance,-0.157384,3.695251,3.303807,2.365786,10.166111,-0.653672,3.774456,-0.653672,4.825858,-0.653672,11.840016
2023-03-29,2023-03-28,2023-03-29T00:00:00Z,41.457143,fear,1.857143,0.428572,39.462857,38.456429,0.287349,Tuesday,2023-03-28,0,True,Tuesday,^GSPC,3974.129883,3979.199951,3951.530029,3971.270020,3971.270020,4014600000,3977.530029,-0.157384,-0.085484,-0.071962,0.695656,-0.157384,-0.789436,1.326260,0.028213,3.169164,-12.586011,3954.445508,0.425458,4013.451006,-1.050990,3931.542212,1.010489,18.009987,-14.257062,Yahoo Finance via yfinance,1.423727,3.256643,3.038825,2.133322,9.494697,0.711611,4.075771,0.711611,4.991098,0.711611,12.016312
2023-03-30,2023-03-29,2023-03-30T00:00:00Z,45.228571,neutral,3.771428,6.885714,40.840000,38.095000,0.709780,Wednesday,2023-03-29,0,True,Wednesday,^GSPC,3999.530029,4030.590088,3999.530029,4027.810059,4027.810059,4145250000,3971.270020,1.423727,0.711611,0.707084,0.782119,1.423727,2.307360,3.491330,1.934007,4.904546,-11.970442,3958.266516,1.756919,4014.187808,0.339353,3932.176962,2.432065,18.588152,-13.036316,Yahoo Finance via yfinance,0.571527,1.553445,2.939815,2.669938,7.473286,0.106510,2.614816,0.106510,3.517294,0.106510,10.443893
2023-03-31,2023-03-30,2023-03-31T00:00:00Z,49.485714,neutral,4.257143,11.771428,43.194286,37.785000,1.223532,Thursday,2023-03-30,0,True,Thursday,^GSPC,4046.739990,4057.850098,4032.100098,4050.830078,4050.830078,3930860000,4027.810059,0.571527,0.469981,0.101071,0.639305,0.571527,2.585904,2.286456,1.745136,5.927874,-12.539295,3961.740515,2.248748,4016.627207,0.851532,3933.682963,2.978052,18.512441,-11.985358,Yahoo Finance via yfinance,1.443654,1.337749,2.143019,2.929027,8.086740,0.132068,2.031678,-0.036535,2.943347,-0.062951,9.816263
2023-04-03,2023-04-02,2023-04-03T00:00:00Z,61.485714,greed,12.000000,21.285714,47.451428,38.096428,2.284221,Sunday,2023-03-31,2,False,Friday,^GSPC,4056.179932,4110.750000,4056.179932,4109.310059,4109.310059,4525120000,4050.830078,1.443654,0.132068,1.309856,1.347133,1.443654,3.483264,4.919272,1.573797,6.653052,-10.714731,3964.924024,3.641584,4020.836406,2.200379,3935.552113,4.415084,18.334990,-10.328764,Yahoo Finance via yfinance,0.369885,-0.004872,1.022307,1.425058,6.510821,-0.960501,0.579655,-1.459125,1.888635,-1.485165,8.253457
2023-04-04,2023-04-03,2023-04-04T00:00:00Z,50.228571,neutral,-11.257143,10.628571,49.577143,38.182143,1.165257,Monday,2023-04-03,0,True,Monday,^GSPC,4102.200195,4127.660156,4098.790039,4124.509766,4124.509766,4234700000,4109.310059,0.369885,-0.173018,0.543844,0.702554,0.369885,3.695251,4.376481,1.879495,8.308859,-8.959462,3968.728516,3.925218,4023.874399,2.500957,3937.224712,4.756778,18.362707,-9.997084,Yahoo Finance via yfinance,-0.579697,-0.377495,0.736096,-0.119522,6.593030,-1.325483,0.208997,-1.822269,1.513153,-1.848213,7.854520
2023-04-05,2023-04-04,2023-04-05T00:00:00Z,52.628571,neutral,2.400000,11.171428,51.811428,38.322143,1.359752,Tuesday,2023-04-04,0,True,Tuesday,^GSPC,4128.029785,4133.129883,4086.870117,4100.600098,4100.600098,4227800000,4124.509766,-0.579697,0.085344,-0.664474,1.121582,-0.579697,3.256643,2.441498,2.865514,5.276400,-9.794841,3974.440015,3.174286,4025.490200,1.865857,3939.393862,4.092158,17.532005,-10.518828,Yahoo Finance via yfinance,-0.249237,-0.210948,1.314928,-0.240211,8.529966,-0.750134,0.823538,-1.249817,2.105053,-1.275912,8.727500
2023-04-06,2023-04-05,2023-04-06T00:00:00Z,55.257143,greed,2.628572,10.028572,53.817143,39.207857,1.435862,Wednesday,2023-04-05,0,True,Wednesday,^GSPC,4094.500000,4099.689941,4072.560059,4090.379883,4090.379883,3968020000,4100.600098,-0.249237,-0.148761,-0.100626,0.661608,-0.249237,1.553445,3.896649,2.464169,5.094687,-10.741848,3979.358508,2.789931,4026.958799,1.574913,3941.471561,3.777988,17.588450,-9.607264,Yahoo Finance via yfinance,0.357916,1.365162,0.963484,-0.712890,8.928510,-0.502149,1.463920,-1.029241,2.360173,-1.029241,8.999167
2023-04-10,2023-04-09,2023-04-10T00:00:00Z,57.914286,greed,2.657143,8.428572,55.502857,40.759286,1.488490,Sunday,2023-04-06,3,False,Thursday,^GSPC,4081.149902,4107.319824,4069.840088,4105.020020,4105.020020,3486690000,4090.379883,0.357916,-0.225651,0.584887,0.916290,0.357916,1.337749,3.958246,4.764796,4.739938,-9.283734,3988.693506,2.916406,4028.734800,1.893528,3943.172711,4.104495,15.974259,-8.781589,Yahoo Finance via yfinance,0.099630,0.794640,0.694272,0.760775,8.326386,-0.790982,1.417044,-1.382210,1.995116,-1.382210,8.610432
2023-04-11,2023-04-10,2023-04-11T00:00:00Z,58.485714,greed,0.571428,-3.000000,54.902857,42.515714,1.399692,Monday,2023-04-10,0,True,Monday,^GSPC,4085.199951,4109.500000,4072.550049,4109.109863,4109.109863,3423650000,4105.020020,0.099630,-0.482825,0.585281,0.900116,0.099630,-0.004872,3.478223,6.409789,3.514193,-8.302334,4001.069495,2.700287,4029.708399,1.970402,3944.918811,4.162090,14.702280,-8.690708,Yahoo Finance via yfinance,-0.004135,1.027229,0.679714,0.705999,7.361205,-0.539531,1.316102,-1.480365,1.893599,-1.480365,8.502331
2023-04-12,2023-04-11,2023-04-12T00:00:00Z,60.742857,greed,2.257143,10.514286,57.005714,44.298571,1.451612,Tuesday,2023-04-11,0,True,Tuesday,^GSPC,4110.290039,4124.259766,4102.609863,4108.939941,4108.939941,3665830000,4109.109863,-0.004135,0.028721,-0.032847,0.526876,-0.004135,-0.377495,3.303807,6.566278,3.157536,-8.694484,4013.728491,2.372145,4030.475996,1.946766,3946.484861,4.116450,14.649674,-8.451787,Yahoo Finance via yfinance,-0.413488,1.117811,-0.908021,0.248969,7.058031,-0.535418,1.473374,-1.476291,1.897813,-1.476291,8.506818
2023-04-13,2023-04-12,2023-04-13T00:00:00Z,63.171429,greed,2.428572,10.542858,59.114286,46.322857,1.549866,Wednesday,2023-04-12,0,True,Wednesday,^GSPC,4121.720215,4134.370117,4086.939941,4091.949951,4091.949951,3633120000,4108.939941,-0.413488,0.311036,-0.722278,1.154317,-0.413488,-0.210948,3.038825,4.405387,2.322025,-8.830328,4022.361487,1.730040,4031.959595,1.487871,3947.385911,3.662273,13.988947,-8.297682,Yahoo Finance via yfinance,1.326269,1.529102,-0.878798,1.116587,7.761088,0.182064,1.894696,-1.067215,2.320898,-1.067215,8.957344
2023-04-14,2023-04-13,2023-04-14T00:00:00Z,65.714286,greed,2.542857,10.457143,61.205714,47.980000,1.585404,Thursday,2023-04-13,0,True,Thursday,^GSPC,4100.040039,4150.259766,4099.399902,4146.220215,4146.220215,3596590000,4091.949951,1.326269,0.197707,1.126335,1.242925,1.326269,1.365162,2.939815,6.533784,3.890038,-6.035304,4035.076001,2.754452,4033.351997,2.798373,3948.616461,5.004380,14.073162,-7.081463,Yahoo Finance via yfinance,-0.206937,-0.396269,-0.262169,-0.376249,7.067631,-0.796388,0.560987,-2.362156,0.981610,-2.362156,7.531191
2023-04-17,2023-04-16,2023-04-17T00:00:00Z,67.085714,greed,1.371428,9.171428,63.040000,49.984286,1.581413,Sunday,2023-04-14,2,False,Friday,^GSPC,4140.109863,4163.189941,4113.200195,4137.640137,4137.640137,3575690000,4146.220215,-0.206937,-0.147372,-0.059654,1.205670,-0.206937,0.794640,2.143019,4.478474,5.314010,-5.908198,4043.944006,2.316949,4033.720601,2.576270,3950.196912,4.745162,13.109508,-7.273746,Yahoo Finance via yfinance,0.330616,-0.099576,0.769517,-0.327724,8.084802,-0.574730,0.769517,-2.159688,1.191012,-2.159688,8.475839
2023-04-18,2023-04-17,2023-04-18T00:00:00Z,65.485714,greed,-1.600000,7.000000,64.440000,51.737143,1.333944,Monday,2023-04-17,0,True,Monday,^GSPC,4137.169922,4151.720215,4123.180176,4151.319824,4151.319824,3611180000,4137.640137,0.330616,-0.011364,0.342019,0.689766,0.330616,1.027229,1.022307,5.991869,6.475492,-6.640370,4055.678003,2.358220,4033.151802,2.929918,3951.859360,5.047256,12.140279,-6.967179,Yahoo Finance via yfinance,0.085522,-0.343982,0.398675,-0.362295,8.641112,-0.902363,0.437455,-2.482097,0.857561,-2.482097,8.817920
2023-04-19,2023-04-18,2023-04-19T00:00:00Z,67.257143,greed,1.771429,6.514286,65.742857,52.925714,1.343233,Tuesday,2023-04-18,0,True,Tuesday,^GSPC,4164.259766,4169.479980,4140.359863,4154.870117,4154.870117,3536640000,4151.319824,0.085522,0.311707,-0.225482,0.701466,0.085522,1.117811,0.736096,5.144792,4.587916,-5.411835,4065.843005,2.189635,4033.519605,3.008551,3953.706812,5.087967,11.949673,-6.887615,Yahoo Finance via yfinance,-0.008426,-2.003438,-0.849366,-1.082349,8.437082,-2.009455,0.185318,-2.565425,0.771379,-2.565425,8.974761
2023-04-20,2023-04-19,2023-04-20T00:00:00Z,64.057143,greed,-3.200000,0.885714,65.920000,54.077143,0.945085,Wednesday,2023-04-19,0,True,Wednesday,^GSPC,4139.330078,4162.569824,4134.490234,4154.520020,4154.520020,3572560000,4154.870117,-0.008426,-0.374020,0.366966,0.675824,-0.008426,1.529102,1.314928,3.788529,3.351152,-5.400425,4073.425501,1.990819,4034.388403,2.977691,3955.352761,5.035385,11.318499,-6.895461,Yahoo Finance via yfinance,-0.595255,-2.371634,-1.534955,0.102298,8.864322,-2.531458,-0.143222,-2.557215,0.779871,-2.557215,9.106469
2023-04-21,2023-04-20,2023-04-21T00:00:00Z,63.514286,greed,-0.542857,-2.200000,65.480000,55.335714,0.811785,Thursday,2023-04-20,0,True,Thursday,^GSPC,4130.479980,4148.569824,4114.569824,4129.790039,4129.790039,3772080000,4154.520020,-0.595255,-0.578648,-0.016704,0.818386,-0.595255,-0.396269,0.963484,4.897677,2.809099,-7.449670,4083.066504,1.144325,4033.704204,2.382074,3956.844762,4.370788,9.532641,-7.392395,Yahoo Finance via yfinance,0.090319,0.134633,-1.660377,1.652863,10.295679,-1.947797,0.305587,-1.973708,1.753362,-1.973708,10.472924
2023-04-24,2023-04-23,2023-04-24T00:00:00Z,63.485714,greed,-0.028572,-3.600000,64.760000,56.624286,0.736017,Sunday,2023-04-21,2,False,Friday,^GSPC,4132.140137,4138.020020,4113.859863,4133.520020,4133.520020,3611750000,4129.790039,0.090319,0.056906,0.033394,0.585021,0.090319,-0.099576,0.694272,4.679999,2.920658,-7.308752,4092.306506,1.007097,4034.017407,2.466589,3958.286962,4.426992,9.544644,-5.920807,Yahoo Finance via yfinance,0.085158,0.869960,0.066045,1.414290,10.455984,-2.036277,0.883993,-2.062165,1.920642,-2.062165,10.763469
2023-04-25,2023-04-24,2023-04-25T00:00:00Z,57.057143,greed,-6.428571,-8.428571,63.074286,57.467143,-0.048329,Monday,2023-04-24,0,True,Monday,^GSPC,4132.069824,4142.410156,4117.770020,4137.040039,4137.040039,3290940000,4133.520020,0.085158,-0.035084,0.120284,0.596105,0.085158,-0.343982,0.679714,4.181578,1.886749,-5.840691,4100.609009,0.888430,4035.128208,2.525616,3959.459061,4.484981,9.473933,-3.905978,Yahoo Finance via yfinance,-1.581086,0.745221,0.026108,1.343711,9.616298,-2.119630,1.205690,-2.145496,1.833923,-2.145496,10.669226
2023-04-26,2023-04-25,2023-04-26T00:00:00Z,52.400000,neutral,-4.657143,-14.857143,60.102857,58.107143,-0.762041,Tuesday,2023-04-25,0,True,Tuesday,^GSPC,4126.430176,4126.430176,4071.379883,4071.629883,4071.629883,3978640000,4137.040039,-1.581086,-0.256460,-1.328032,1.330669,-1.581086,-2.003438,-0.908021,2.365786,0.026282,-4.685398,4105.314002,-0.820500,4034.751607,0.914016,3960.320311,2.810620,11.406275,-5.425307,Yahoo Finance via yfinance,-0.384119,1.177666,1.167592,1.816231,11.413365,-0.547196,2.831545,-0.573477,3.469870,-0.573477,12.447111
2023-04-27,2023-04-26,2023-04-27T00:00:00Z,58.314286,greed,5.914286,-5.742857,58.954286,58.950000,-0.099582,Wednesday,2023-04-26,0,True,Wednesday,^GSPC,4087.780029,4089.669922,4049.350098,4055.989990,4055.989990,3837030000,4071.629883,-0.384119,0.396651,-0.777685,0.990263,-0.384119,-2.371634,-0.878798,2.133322,0.951273,-5.589465,4109.550000,-1.303306,4033.125606,0.566915,3961.328112,2.389650,11.507203,-5.788586,Yahoo Finance via yfinance,1.956615,0.857004,2.013076,1.460808,12.294166,0.475841,3.228063,-0.190088,3.868850,-0.190088,12.880707
2023-04-28,2023-04-27,2023-04-28T00:00:00Z,59.428571,greed,1.114285,-4.085715,58.137143,59.660000,-0.042026,Thursday,2023-04-27,0,True,Thursday,^GSPC,4075.290039,4138.240234,4075.290039,4135.350098,4135.350098,3750550000,4055.989990,1.956615,0.475841,1.473762,1.552030,1.956615,0.134633,-0.262169,2.669938,1.441152,-0.954448,4114.927002,0.496317,4033.110010,2.535019,3962.910862,4.351328,12.433462,-3.945231,Yahoo Finance via yfinance,0.825320,-1.792596,-0.114379,0.385208,10.449172,-2.105507,1.247049,-2.105507,1.875538,-2.105507,10.767408
2023-05-01,2023-04-30,2023-05-01T00:00:00Z,59.428571,greed,0.000000,-4.057143,57.325714,60.157143,-0.146835,Sunday,2023-04-28,2,False,Friday,^GSPC,4129.629883,4170.060059,4127.180176,4169.479980,4169.479980,4087800000,4135.350098,0.825320,-0.138325,0.964980,1.036911,0.825320,0.869960,0.769517,2.929027,1.220380,-0.346083,4120.859497,1.179863,4033.547607,3.370045,3964.749362,5.163772,12.583446,-3.152472,Yahoo Finance via yfinance,-0.038611,-0.796981,-1.088862,0.862703,9.528047,-2.906836,0.418276,-2.906836,1.041621,-2.906836,9.905078
2023-05-02,2023-05-01,2023-05-02T00:00:00Z,55.514286,greed,-3.914285,-1.542857,57.017143,59.858571,-0.859159,Monday,2023-05-01,0,True,Monday,^GSPC,4166.790039,4186.919922,4164.120117,4167.870117,4167.870117,3321370000,4169.479980,-0.038611,-0.064515,0.025921,0.546826,-0.038611,0.745221,0.398675,1.425058,-0.284458,-2.790201,4123.787500,1.068984,4035.096812,3.290461,3966.636813,5.073147,11.621543,-3.189865,Yahoo Finance via yfinance,-1.158626,-0.713794,-0.757949,0.903337,8.866400,-2.869333,-0.090454,-2.869333,1.517081,-2.869333,10.537749
2023-05-03,2023-05-02,2023-05-03T00:00:00Z,54.628571,neutral,-0.885715,2.228571,57.462857,60.078571,-1.159959,Tuesday,2023-05-02,0,True,Tuesday,^GSPC,4164.100098,4164.100098,4089.719971,4119.580078,4119.580078,4486130000,4167.870117,-1.158626,-0.090454,-1.069139,1.784608,-1.158626,1.177666,-0.849366,-0.119522,-0.408558,-0.298894,4123.541016,-0.096057,4035.906611,2.073226,3967.918914,3.822184,12.348016,-4.311533,Yahoo Finance via yfinance,-0.699831,-0.009956,-0.234980,1.462528,11.230511,-1.730760,0.697152,-1.730760,2.707073,-1.730760,11.833481
2023-05-04,2023-05-03,2023-05-04T00:00:00Z,49.600000,neutral,-5.028571,-8.714286,55.720000,59.927143,-2.069198,Wednesday,2023-05-03,0,True,Wednesday,^GSPC,4122.250000,4148.299805,4088.860107,4090.750000,4090.750000,4246510000,4119.580078,-0.699831,0.064811,-0.764146,1.442858,-0.699831,0.857004,-1.534955,-0.240211,-0.494519,-1.555330,4123.048511,-0.783365,4037.774810,1.311990,3969.218413,3.061852,12.429511,-4.981190,Yahoo Finance via yfinance,-0.721873,1.146248,1.662776,3.184502,12.178939,-1.038195,1.553011,-1.038195,3.463428,-1.038195,12.621642
2023-05-05,2023-05-04,2023-05-05T00:00:00Z,53.885714,neutral,4.285714,-5.542857,54.611428,59.858571,-1.178714,Thursday,2023-05-04,0,True,Thursday,^GSPC,4082.550049,4082.610107,4048.280029,4061.219971,4061.219971,4920090000,4090.750000,-0.721873,-0.200451,-0.522469,0.839212,-0.721873,-1.792596,-1.660377,-0.712890,-2.468300,-2.736452,4121.590515,-1.464739,4039.178208,0.545699,3969.841063,2.301828,12.661667,-5.667105,Yahoo Finance via yfinance,1.847475,1.708850,3.369181,5.445412,12.693477,0.578890,2.291425,0.578890,5.649779,0.578890,13.440539
2023-05-08,2023-05-07,2023-05-08T00:00:00Z,57.142857,greed,3.257143,-2.285714,54.154286,59.820000,-0.526401,Sunday,2023-05-05,2,False,Friday,^GSPC,4084.729980,4147.020020,4084.729980,4136.250000,4136.250000,4186270000,4061.219971,1.847475,0.578890,1.261283,1.533777,1.847475,-0.796981,0.066045,0.760775,0.446595,-3.811941,4123.152014,0.317669,4041.656807,2.340456,3970.722814,4.168692,14.272728,-3.924328,Yahoo Finance via yfinance,0.045213,-0.294226,1.347355,3.325235,9.117924,-0.902510,0.435897,-0.902510,3.941488,-0.902510,11.382770
